이벤트발생일,수분1,수분2,수분3,수분4,수분5,수분6
2023-02-07 10:25:28,20.6,6.7,99.9,11.4,6.5,13.1
2023-02-07 10:56:28,21.1,7.5,99.9,13.1,7.6,13.8
2023-02-07 11:27:28,22.1,8.5,99.9,14,8.6,14
2023-02-07 11:58:27,23.1,9.4,99.9,15.2,9.3,14.5
2023-02-07 12:29:27,23.6,10.5,99.9,15.8,9.8,15.2
2023-02-07 13:00:28,24.6,11.8,99.9,16.8,10.8,15.5
2023-02-07 13:31:27,24.9,12.3,99.9,16.5,11.4,15.2
2023-02-07 14:02:27,25.1,12.6,99.9,16.5,12.6,15.5
2023-02-07 14:33:26,25.1,11.8,99.9,15.8,12.9,15.8
2023-02-07 15:04:27,25.6,13.1,99.9,16.5,13.6,15.6
2023-02-07 15:35:27,25.1,11.2,99.9,15,13.6,15.5
2023-02-07 16:06:27,25.6,11.9,99.9,15.5,14.5,15
2023-02-07 16:37:25,25.1,10.7,99.9,14,14.8,14.8
2023-02-07 17:08:25,24.4,10.9,99.9,13.6,15.3,15.6
2023-02-07 17:39:26,23.8,9.8,99.9,12.6,14.8,15.6
2023-02-07 18:10:26,23.3,8,99.9,11.8,13.6,15
2023-02-07 18:41:25,22.9,7.8,99.9,11.3,13.1,13.8
2023-02-07 19:12:25,22.8,7,99.9,11.9,12.9,17.5
2023-02-07 19:43:26,22.8,7.3,99.9,11.9,13.6,17.5
2023-02-07 20:14:24,21.8,7.2,99.9,11.4,12.1,13.8
2023-02-07 20:45:24,21.8,7,99.9,11.8,11.4,17.4
2023-02-07 21:16:25,21.4,6.4,81.4,11.3,10.8,17.8
2023-02-07 21:47:25,21.9,5.8,17.3,11.9,9.9,17
2023-02-07 22:18:24,21.1,5.8,2.1,11.4,9.3,16.1
2023-02-07 22:49:24,21,5.7,1.5,10.9,8.9,17.1
2023-02-07 23:20:25,21.1,5.2,1.2,10.3,9.1,13.8
2023-02-07 23:51:24,20.7,5.1,0.9,9.4,9.4,13.3
2023-02-08 00:22:24,20.7,4.8,0.6,9.4,8.1,15.2
2023-02-08 00:53:24,20.7,4.5,0.4,9.4,7.8,13.6
2023-02-08 01:24:36,20.3,4.5,0.4,9.4,7.2,14.3
2023-02-08 01:56:24,20.3,4.1,0,9.3,7.3,13.6
2023-02-08 02:27:24,20.3,4.1,0.2,9.3,6.4,13.6
2023-02-08 02:58:23,20.2,4.1,0.2,9.1,5.6,14.1
2023-02-08 03:29:23,20.3,4.1,0.4,9.4,4.9,16.2
2023-02-08 04:00:36,20.2,4.1,0.8,9.3,5.4,13.1
2023-02-08 04:32:23,20.4,4.2,0.9,9.3,5.1,15.3
2023-02-08 05:03:23,20.3,4.4,0.9,9.1,4.8,14
2023-02-08 05:34:23,20.9,4.1,0.9,9.9,4.1,16.6
2023-02-08 06:05:22,20.4,3.9,1.2,9.1,4.6,15.2
2023-02-08 06:36:35,20.3,3.9,2.3,8,4.8,13.6
2023-02-08 07:08:23,20.3,4.4,2.8,8.1,5.4,13.1
2023-02-08 07:39:23,20,4.2,3.6,8.1,4.6,13.8
2023-02-08 08:10:22,20.4,4.2,4.1,8.4,4.8,13.3
2023-02-08 08:41:22,20.1,4.4,17.5,8.4,4.1,13.6
2023-02-08 09:12:22,20.4,4.1,53.3,8,4.8,15
2023-02-08 09:43:21,20.6,4.5,99.9,8.4,6.1,16.1
2023-02-08 10:14:21,20.6,4.5,99.9,8.6,6.5,12.7
2023-02-08 10:45:22,20.6,5.1,99.9,8.9,7.6,13.8
2023-02-08 11:16:22,21.1,6.1,99.9,9.4,8.6,14
2023-02-08 11:47:21,21.8,7.5,99.9,10.9,9.9,14.5
2023-02-08 12:18:21,22.7,9.3,99.9,13.1,11.3,15.2
2023-02-08 12:49:33,23.7,10.7,99.9,15.2,12.3,15.3
2023-02-08 13:21:21,24.7,10.8,99.9,15,12.3,15
2023-02-08 13:52:20,24.8,11.2,99.9,15.3,12.3,15.5
2023-02-08 14:23:20,24.9,11.2,99.9,15.6,12.9,15.2
2023-02-08 14:54:21,24.6,11.2,99.9,15.6,12.6,15.2
2023-02-08 15:25:21,24.4,10.8,99.9,15.2,12.7,15.3
2023-02-08 15:56:20,23.8,11.2,99.9,15,12.3,14.8
2023-02-08 16:27:19,23.8,10.5,99.9,14.1,12.6,14.5
2023-02-08 16:58:32,23.1,9.6,99.9,13.1,11.8,14.8
2023-02-08 17:30:20,22.7,8,99.9,12.1,10.7,15
2023-02-08 18:01:19,21.1,6.4,99.9,10.1,9.3,14.3
2023-02-08 18:32:19,20.7,6.3,99.9,9.3,9.3,13.3
2023-02-08 19:03:20,21,5.8,99.9,10.8,9.4,14.5
2023-02-08 19:34:19,20.9,5.1,99.9,10.5,9.4,13.1
2023-02-08 20:05:18,21.1,5.4,99.9,10.7,8.6,15
2023-02-08 20:36:18,21,5.6,99.9,10.3,9.1,13.1
2023-02-08 21:07:19,20,4.6,99.9,9.3,9.4,15.6
2023-02-08 21:38:19,19.7,4.8,24.7,9.3,7.5,14.8
2023-02-08 22:09:31,19.6,4.5,1.2,8.9,7.2,15
2023-02-08 22:41:19,19.6,4.3,0.6,9.9,7.5,13.3
2023-02-08 23:12:31,19.4,4.1,0.6,9.4,7.3,12.6
2023-02-08 23:44:18,19,4.5,0.4,9.1,6.4,13.1
2023-02-09 00:15:30,19.5,4.5,0.8,8.6,7.3,12.7
2023-02-09 00:47:17,19.5,4.1,0.6,8.6,7.5,14.5
2023-02-09 01:18:18,18.9,4.1,0.4,8.4,6.1,13.1
2023-02-09 01:49:18,18.9,4.2,0.4,8,7.2,11.9
2023-02-09 02:20:18,18.7,4.2,0,8,7,14.3
2023-02-09 02:51:17,18.8,3.6,0,8.1,5.8,14.1
2023-02-09 03:22:18,18.7,3.6,0,8,5.2,12.7
2023-02-09 03:53:17,18.5,3.2,0,7.6,4.1,11.8
2023-02-09 04:24:16,18.2,2.7,0,7.6,3.9,13.8
2023-02-09 04:55:16,17.7,2.8,0,7.3,4.1,13.3
2023-02-09 05:26:16,17.5,3.2,0,7.6,3.9,13.3
2023-02-09 05:57:17,18.1,2.3,0,7.6,4.2,12.7
2023-02-09 06:28:17,17.7,1.8,0,6.4,3.6,11.2
2023-02-09 06:59:16,17.1,1.8,0,6.5,2.7,10.9
2023-02-09 07:30:16,16.6,1.7,0,6.1,2.3,12.3
2023-02-09 08:01:17,16,1.8,0,6.7,2.8,10.5
2023-02-09 08:32:28,16.5,2.8,12.3,6.5,4.1,11.2
2023-02-09 09:04:28,17.5,3.6,99.9,7.3,4.1,11.6
2023-02-09 09:36:16,18.2,4.1,99.9,8.4,4.8,13.1
2023-02-09 10:38:40,19.5,5.4,99.9,10.7,8.1,12.7
2023-02-09 11:09:15,20,6.4,99.9,11.4,8.6,13.1
2023-02-09 11:40:16,20.2,7.5,99.9,12.3,9.3,13.6
2023-02-09 12:11:15,21,8.9,99.9,13.3,10.1,13.8
2023-02-09 12:42:15,21.8,10.1,99.9,14.5,10.8,14.3
2023-02-09 13:13:14,21.4,9.1,99.9,12.9,10.1,13.8
2023-02-09 13:44:14,21.2,8.6,99.9,12.1,9.9,13.6
2023-02-09 14:15:15,21.2,8.5,99.9,11.9,9.9,13.3
2023-02-09 14:46:15,21.2,8.5,99.9,11.6,10.3,13.6
2023-02-09 15:17:14,21,8.9,99.9,12.1,9.9,14
2023-02-09 15:48:13,21,8,99.9,11.6,9.4,14
2023-02-09 16:19:14,20.4,7.6,99.9,10.9,9.3,13.1
2023-02-09 16:50:14,20.6,7.2,99.9,10.5,9.3,13.6
2023-02-09 17:21:13,19.9,7,99.9,10.8,9.1,13.8
2023-02-09 17:52:13,20.1,7,99.9,9.8,8.5,12.7
2023-02-09 18:23:14,20.1,6.7,99.9,9.8,7.8,14.3
2023-02-09 18:54:13,19.5,7,99.9,11.8,9.4,15.2
2023-02-09 19:25:13,19.9,6.5,99.9,11.6,9.8,14.5
2023-02-09 19:56:12,19.7,6.8,99.9,11.2,8.5,13.8
2023-02-09 20:27:12,19.7,6.4,99.9,10.8,8.4,14
2023-02-09 20:58:13,19.7,6.5,99.9,11.2,8.8,13.6
2023-02-09 21:29:13,19.6,6.5,99.9,10.8,8.5,13.6
2023-02-09 22:00:12,19.5,6.7,99.9,10.9,8.6,13.1
2023-02-09 22:31:12,19,6.7,99.9,10.5,8.8,13.6
2023-02-09 23:02:12,19,6.5,99.9,10.3,8,13.1
2023-02-09 23:33:12,19.6,6.3,99.9,9.9,8.6,13.1
2023-02-10 00:04:24,18.8,6.5,99.9,9.9,8.5,13.6
2023-02-10 00:36:12,18.9,6.3,99.9,9.9,7.6,12.1
2023-02-10 01:07:19,19.5,6.1,99.9,9.6,8.4,12.7
2023-02-10 01:38:12,18.8,6.5,99.9,9.4,8.5,13.3
2023-02-10 02:09:10,19.5,6.4,99.9,9.4,8.8,12.6
2023-02-10 02:40:23,19.7,7.2,99.9,9.8,9.1,13.1
2023-02-10 03:43:10,20.9,7.3,99.9,10.7,10.3,13.8
2023-02-10 04:14:10,21.4,7.3,99.9,11.3,10.5,13.1
2023-02-10 04:45:11,21.1,7.6,99.9,11.2,10.3,14.8
2023-02-10 05:16:19,21.4,7.5,99.9,11.6,10.7,13.3
2023-02-10 05:47:11,22,7.3,99.9,11.6,9.8,14.8
2023-02-10 06:18:09,21.9,8.1,99.9,11.3,10.3,13.6
2023-02-10 06:49:09,22.4,7.8,99.9,11.6,9.8,14.8
2023-02-10 07:20:10,22.2,8.4,99.9,11.2,10.5,13.1
2023-02-10 07:51:10,21.9,8,99.9,11.3,11.3,15.6
2023-02-10 08:22:09,22,8,99.9,11.4,9.6,14.5
2023-02-10 08:53:09,22.4,8.6,99.9,11.8,10.7,14.3
2023-02-10 09:24:10,23.4,9.9,99.9,13.3,11.8,14.8
2023-02-10 10:26:08,24.9,12.3,99.9,16.6,13.6,16.1
2023-02-10 10:57:08,24.3,10.3,99.9,14.8,12.1,14.8
2023-02-10 11:28:09,24.7,10.8,99.9,15.2,12.3,14.8
2023-02-10 11:59:09,24.6,10.7,99.9,14.8,12.3,15.3
2023-02-10 12:30:08,24.8,11.2,99.9,15.6,12.7,15.6
2023-02-10 13:01:08,25,12.6,99.9,16.8,13.3,16.1
2023-02-10 13:32:08,24.3,10.1,99.9,14,11.8,15.3
2023-02-10 14:03:08,23.7,9.9,99.9,13.6,11.4,15.3
2023-02-10 14:34:07,23.4,10.7,99.9,13.8,11.6,15
2023-02-10 15:05:19,24.3,10.8,99.9,13.8,11.9,15
2023-02-10 15:37:20,23.8,10.1,99.9,14,11.8,15.2
2023-02-10 16:09:08,24.6,12.6,99.9,15.3,12.9,15.5
2023-02-10 17:11:07,23.2,9.8,99.9,13.1,11.6,15.3
2023-02-10 17:42:06,22.5,9.3,99.9,12.7,10.7,15.3
2023-02-10 18:45:07,21.9,7.8,99.9,12.7,10.5,17.5
2023-02-10 19:16:06,21.9,6.7,99.9,13.1,8.6,16.8
2023-02-10 19:47:07,21.4,6.4,99.9,10.8,9.8,14
2023-02-10 20:18:06,20.6,6.8,99.9,10.9,9.6,13.6
2023-02-10 20:49:30,20.9,6.3,99.9,11.2,8.5,16.2
2023-02-10 21:20:05,20.8,6.3,99.9,10.5,8.9,15.2
2023-02-10 21:51:06,20.8,6.4,99.9,10.5,9.8,13.8
2023-02-10 22:22:06,20.6,6.1,99.9,10.3,8.1,14.3
2023-02-10 22:53:05,20.6,6.1,99.9,10.1,7.8,15.8
2023-02-10 23:24:05,20.7,5.8,99.9,9.9,8.4,15.3
2023-02-10 23:55:06,20.7,5.8,99.9,10.3,8.5,14.3
2023-02-11 00:26:04,20.9,6.4,99.9,10.7,9.8,13.6
2023-02-11 00:57:04,20.6,5.8,99.9,10.1,8.6,14.1
2023-02-11 01:28:05,20.9,5.8,99.9,10.7,9.3,13.8
2023-02-11 01:59:05,20.6,5.7,99.9,10.3,7.5,14.1
2023-02-11 02:30:04,20.4,5.6,99.9,9.9,8.5,16.2
2023-02-11 03:01:04,20.3,5.4,99.9,9.9,8.5,16
2023-02-11 03:32:05,20.1,5.6,99.9,9.8,7.2,15.2
2023-02-11 04:03:05,20.1,5.6,99.9,9.6,8,15.6
2023-02-11 04:34:03,20,5.6,99.9,9.9,7.2,14.5
2023-02-11 05:05:10,20.1,5.2,99.9,9.4,9.1,14.1
2023-02-11 05:36:04,20.2,5.1,99.9,9.4,7,13.1
2023-02-11 06:07:04,20.1,5.6,99.9,9.9,7,14.5
2023-02-11 06:38:03,20.7,5.1,99.9,9.8,6.8,15
2023-02-11 07:09:03,19.5,4.6,99.9,8.6,6.7,13.6
2023-02-11 07:40:04,20,4.3,99.9,8.8,7,12.1
2023-02-11 08:11:04,19.5,4.8,99.9,8.5,8,13.1
2023-02-11 08:42:02,19.6,5.4,99.9,9.1,7.2,12.1
2023-02-11 09:13:02,20.6,5.1,99.9,9.3,8.5,15.2
2023-02-11 09:44:03,20.7,5.6,99.9,10.1,7.2,16.2
2023-02-11 10:15:03,20.2,5.8,99.9,9.8,8.1,13.8
2023-02-11 10:46:02,20.6,6.3,99.9,10.1,8.5,13.1
2023-02-11 11:17:02,20.8,6.7,99.9,10.8,8.9,14.1
2023-02-11 11:48:03,22,8.6,99.9,12.3,10.3,13.8
2023-02-11 12:19:02,22.7,9.6,99.9,13.3,11.2,14.8
2023-02-11 12:50:01,23.4,10.8,99.9,14.5,11.4,15
2023-02-11 13:21:01,22.8,10.3,99.9,13.1,10.9,14.1
2023-02-11 13:52:02,23.2,9.8,99.9,13.1,11.2,14.8
2023-02-11 14:23:02,22.6,8.5,99.9,11.8,10.3,14
2023-02-11 14:54:01,22.1,8.8,99.9,11.9,10.1,14.5
2023-02-11 15:25:01,22.2,8.4,99.9,11.4,10.3,14.1
2023-02-11 15:56:01,22,9.4,99.9,12.6,10.7,14.5
2023-02-11 16:58:00,22.7,9.9,99.9,12.9,10.8,14.3
2023-02-11 17:29:00,22.2,9.6,99.9,11.9,10.5,13.8
2023-02-11 18:00:01,21,8.5,99.9,10.9,9.4,14
2023-02-11 18:31:01,20.6,7,99.9,10.1,8.1,14.8
2023-02-11 19:02:00,20.2,6.5,99.9,11.3,8.1,16.5
2023-02-11 19:33:00,20.7,5.8,99.9,10.3,8.8,13.6
2023-02-11 20:04:00,20.3,5.6,99.9,9.8,8.4,15.5
2023-02-11 20:35:00,19.5,5.7,99.9,9.4,8.6,14.1
2023-02-11 21:06:12,19.7,5.4,99.9,8.9,9.1,14.5
2023-02-11 21:38:00,19.6,5.7,99.9,9.3,8.8,13.3
2023-02-11 22:08:59,19.7,5.4,99.9,9.4,9.1,13.1
2023-02-11 22:39:59,19.5,5.1,99.9,9.1,8.4,12.3
2023-02-11 23:11:00,19.5,5.2,21,9.1,8,11.9
2023-02-11 23:41:59,19,5.2,1.2,9.1,8,13.1
2023-02-12 00:12:58,19.5,4.8,0.8,9.1,7.6,14
2023-02-12 00:43:58,18.9,5.4,0.4,9.4,6.5,13.1
2023-02-12 01:14:59,19.4,5.1,0.4,9.6,6.3,16.2
2023-02-12 01:45:59,19.5,4.9,0.8,9.6,7.2,14
2023-02-12 02:16:58,18.8,4.8,0.8,8.8,7.5,12.9
2023-02-12 02:47:58,18.6,4.5,0.2,9.9,6.8,13.8
2023-02-12 03:18:59,18.7,4.5,0.2,9.4,6.7,13.1
2023-02-12 03:49:58,19.4,4.1,0,9.8,5.8,15.6
2023-02-12 04:21:10,18.6,4.1,0.9,9.3,6.3,14.5
2023-02-12 04:52:58,18.6,4.1,0.2,8.5,6.7,12.7
2023-02-12 05:23:58,18.3,4.1,0.2,8,6.7,13.6
2023-02-12 05:54:57,18.3,4.2,0,7.6,5.8,12.7
2023-02-12 06:25:58,18.1,3.6,0,6.5,5.6,13.8
2023-02-12 06:56:58,18.1,3.2,0,6.5,5.6,11.2
2023-02-12 07:28:10,18.1,3.9,0,6.5,4.8,11.3
2023-02-12 07:59:57,18,3.9,0,7,4.9,10.5
2023-02-12 08:30:57,18.7,4.1,1.2,7.3,5.8,13.1
2023-02-12 09:01:56,19.4,4.4,16.2,7.8,5.7,11.6
2023-02-12 09:32:56,19.4,4.3,99.9,7.3,7.6,11.8
2023-02-12 10:04:09,19.5,5.2,99.9,7.6,7.3,12.1
2023-02-12 10:35:57,19.6,5.2,99.9,8.1,7.5,12.6
2023-02-12 11:06:56,20,6.3,99.9,8.8,7.8,12.9
2023-02-12 11:38:08,20.3,6.7,99.9,9.9,8.4,13.1
2023-02-12 12:09:56,20.3,7.3,99.9,10.7,8.8,13.6
2023-02-12 12:40:55,20.4,7.5,99.9,10.7,8.9,13.6
2023-02-12 13:11:55,20.4,7.2,99.9,9.9,8.8,13.3
2023-02-12 13:42:56,20.7,7.2,99.9,9.9,8.8,13.1
2023-02-12 14:13:56,20.7,8,99.9,10.3,9.1,13.1
2023-02-12 14:44:56,21,8,99.9,10.7,8.9,13.1
2023-02-12 15:15:54,20.6,8,99.9,10.3,8.8,13.6
2023-02-12 15:46:55,20.9,7.3,99.9,10.7,8.9,13.1
2023-02-12 16:17:55,20.4,7.6,99.9,10.5,8.8,13.3
2023-02-12 16:48:55,20.9,7,99.9,10.1,8.8,13.1
2023-02-12 17:19:54,20.9,7,99.9,10.1,8.8,12.6
2023-02-12 17:51:07,20.6,6.7,99.9,9.8,8.5,13.1
2023-02-12 18:22:55,20.3,7,99.9,9.4,8.4,15
2023-02-12 18:53:53,20.3,6.8,99.9,10.7,8.1,14.5
2023-02-12 19:24:53,19.9,7.3,99.9,10.9,8.4,14.5
2023-02-12 19:55:54,20.3,7.3,99.9,10.7,9.1,13.1
2023-02-12 20:26:54,19.7,7.3,99.9,11.2,8,13.8
2023-02-12 20:57:54,20,6.7,99.9,10.3,8,13.1
2023-02-12 21:28:53,20.1,6.8,99.9,10.5,8.6,13.3
2023-02-12 21:59:53,20,6.8,99.9,10.5,8.4,13.6
2023-02-12 22:30:54,19.6,6.8,99.9,10.3,8.4,12.9
2023-02-12 23:01:53,19.6,6.5,99.9,10.1,8.5,13.3
2023-02-12 23:32:52,20.1,6.5,99.9,10.5,8.5,13.3
2023-02-13 00:03:52,19.6,6.8,99.9,10.3,8.4,13.6
2023-02-13 00:34:53,19.6,6.7,99.9,10.1,7.6,13.8
2023-02-13 01:05:53,19.7,6.4,99.9,9.9,7.8,14.3
2023-02-13 01:36:52,19.6,6.5,99.9,9.9,8,11.9
2023-02-13 02:07:52,19.9,6.5,99.9,9.9,7.8,12.1
2023-02-13 02:38:52,19.6,6.7,99.9,10.1,8,13.6
2023-02-13 03:09:52,20,6.7,99.9,10.1,8.4,13.8
2023-02-13 03:40:51,19.9,6.8,99.9,9.9,8.6,12.6
2023-02-13 04:11:52,19.9,6.7,99.9,10.5,8,13.3
2023-02-13 04:42:52,19.5,6.8,99.9,9.9,8.9,12.3
2023-02-13 05:13:51,19.6,7,99.9,10.5,8.8,12.7
2023-02-13 05:44:51,19.5,6.7,99.9,10.3,9.1,12.6
2023-02-13 06:15:51,19.7,6.1,99.9,9.4,7.6,13.6
2023-02-13 06:46:51,19.7,6.3,99.9,9.3,7.6,12.7
2023-02-13 07:17:50,19.5,6.3,99.9,9.8,8,12.9
2023-02-13 07:49:09,19.4,6.4,99.9,9.4,8.8,13.6
2023-02-13 08:20:51,19.6,6.8,99.9,9.4,7.8,12.9
2023-02-13 08:51:50,19.7,7.2,99.9,9.9,8.8,14.1
2023-02-13 09:22:50,20.6,7.2,99.9,10.7,9.1,15
2023-02-13 09:53:50,20.9,7.6,99.9,10.8,9.3,13.1
2023-02-13 10:24:50,20.6,8.1,99.9,11.2,9.3,13.3
2023-02-13 10:55:50,21,8,99.9,11.6,9.8,14
2023-02-13 11:26:49,21.4,8.5,99.9,11.9,9.9,13.8
2023-02-13 11:57:49,21,8.9,99.9,11.9,9.9,14
2023-02-13 12:28:50,21.4,8.8,99.9,12.7,10.1,14.1
2023-02-13 13:31:01,22.6,10.9,99.9,13.8,10.9,13.8
2023-02-13 14:33:49,22.5,10.9,99.9,14.3,10.9,14.5
2023-02-13 15:35:48,21.5,9.6,99.9,12.9,10.5,14.1
2023-02-13 16:06:48,21.5,9.6,99.9,12.7,10.5,14.1
2023-02-13 16:37:48,21.2,8.4,99.9,11.8,9.6,13.6
2023-02-13 17:08:48,20.9,7.8,99.9,11.3,9.1,13.1
2023-02-13 17:40:12,20.1,7.8,99.9,10.5,9.1,12.6
2023-02-13 18:10:47,20.6,7,99.9,10.3,8.6,13.6
2023-02-13 18:41:48,20.3,6.8,99.9,9.9,8.1,13.8
2023-02-13 19:12:48,20,6.7,99.9,11.3,8.4,12.7
2023-02-13 19:43:48,19.7,6.8,99.9,10.7,8.1,13.1
2023-02-13 20:14:46,19,6.1,99.9,9.8,8.1,13.3
2023-02-13 20:45:46,18.7,6.4,99.9,9.4,7.3,12.3
2023-02-13 21:16:47,18.7,5.7,99.9,9.4,7.2,13.1
2023-02-13 22:18:46,18.2,5.6,99.9,8.6,7.5,12.3
2023-02-13 22:49:46,18.7,5.4,99.9,8.9,7.5,12.1
2023-02-13 23:20:47,18.5,4.6,99.9,8.9,6.8,12.7
2023-02-13 23:51:47,18.8,4.6,99.9,8.4,6.5,11.9
2023-02-14 00:22:45,18,4.8,99.9,8.4,7.2,12.1
2023-02-14 00:53:58,18.3,4.8,99.9,8.1,7,11.4
2023-02-14 01:25:45,18.2,4.8,99.9,8,6.7,13.6
2023-02-14 01:56:45,18,4.5,99.9,8,7.5,12.3
2023-02-14 02:27:46,18.1,4.5,99.9,8.1,5.6,12.1
2023-02-14 02:58:45,17.9,4.5,99.9,8,7,11.3
2023-02-14 03:29:58,17.9,4.5,99.9,8,6.1,12.7
2023-02-14 04:01:45,18,4.1,99.9,7.6,7.2,12.3
2023-02-14 04:32:44,17.5,4.1,99.9,7.5,6.8,13.1
2023-02-14 05:03:44,17.4,4.1,99.9,7,5.7,11.6
2023-02-14 05:34:45,18,4.4,19.7,7.5,6.5,12.9
2023-02-14 06:05:44,17.4,4.1,0,6.8,5.1,12.9
2023-02-14 06:36:44,17.7,4.2,0,6.8,5.1,12.7
2023-02-14 07:07:45,18,3.9,0,6.4,5.2,11.8
2023-02-14 07:38:45,17.1,4.1,0,6.5,5.1,10.7
2023-02-14 08:09:43,17.5,4.2,0,6.4,6.3,12.7
2023-02-14 08:40:56,17.8,4.9,24.2,7.5,6.5,12.7
2023-02-14 09:12:43,19,6.3,99.9,9.3,8,12.1
2023-02-14 09:43:43,19.6,7.2,99.9,10.9,8.6,12.7
2023-02-14 10:14:44,20.3,8,99.9,12.6,9.3,13.1
2023-02-14 11:16:43,21,9.4,99.9,13.6,10.1,13.6
2023-02-14 11:47:43,21.1,9.8,99.9,14,10.3,13.6
2023-02-14 12:18:43,20.7,8.6,99.9,13.1,9.3,13.1
2023-02-14 12:49:43,21.2,9.9,99.9,14.5,10.1,13.8
2023-02-14 13:20:43,21.8,9.9,99.9,14,10.1,13.6
2023-02-14 13:51:42,21.5,10.3,99.9,13.8,10.1,13.6
2023-02-14 14:53:43,21,9.9,99.9,13.6,9.6,13.3
2023-02-14 15:24:42,21,9.8,99.9,13.1,9.6,13.6
2023-02-14 15:56:01,20.2,8.9,99.9,11.8,9.1,13.1
2023-02-14 16:27:42,20,8.5,99.9,11.2,8.6,12.3
2023-02-14 16:58:42,19.5,7.2,99.9,9.9,8.1,11.8
2023-02-14 17:29:42,18.5,6.8,99.9,9.1,7.8,13.3
2023-02-14 18:00:54,17.9,6.1,99.9,8,7.2,12.1
2023-02-14 18:32:42,17.7,4.3,99.9,7.6,5.8,11.2
2023-02-14 19:03:41,17.7,4.4,99.9,8.1,6.5,11.6
2023-02-14 19:34:40,17.1,4.3,99.9,8.4,6.3,11.4
2023-02-14 20:05:40,17.5,4.5,99.9,8.8,6.1,10.7
2023-02-14 20:36:41,18.2,4.5,99.9,8.5,5.4,11.4
2023-02-14 21:07:41,17.1,4.1,99.9,7.8,5.8,11.8
2023-02-14 21:38:41,16.8,4.1,99.9,7.6,6.3,14.1
2023-02-14 22:09:40,16.6,3.9,99.9,7.2,5.8,10.8
2023-02-14 22:40:41,16.2,3.6,19.5,8.1,4.6,12.3
2023-02-14 23:11:40,16.1,3.4,0,7.6,5.6,11.8
2023-02-14 23:42:39,16.1,3.4,0,7,5.6,11.6
2023-02-15 00:13:39,16.6,3.2,0,6.4,5.2,10.9
2023-02-15 00:44:40,16.5,3.2,0,6.4,5.1,12.1
2023-02-15 01:15:40,16.2,3.2,0,6.4,5.4,10.8
2023-02-15 01:46:39,16.2,3.2,0,6.1,5.7,12.3
2023-02-15 02:17:40,16.2,3.6,0,6.4,5.7,12.3
2023-02-15 02:48:40,16.2,3.6,0,6.4,5.2,10.5
2023-02-15 03:19:38,16.2,3.4,0,6.4,4.6,11.9
2023-02-15 03:50:38,16,3,0,5.8,4.6,9.8
2023-02-15 04:21:39,16.1,3,0,6.1,5.2,11.3
2023-02-15 04:52:39,16.2,3.2,0,6.1,5.8,12.1
2023-02-15 05:23:38,16.1,3.2,0,6.1,4.5,10.7
2023-02-15 05:54:39,16.6,3.2,0,6.3,5.6,9.9
2023-02-15 06:25:39,16.2,3.2,0,5.4,5.4,10.9
2023-02-15 06:56:38,16,3,0,5.2,4.1,10.8
2023-02-15 07:27:39,16.6,3,0,5.8,4.3,10.9
2023-02-15 07:58:50,16.6,3.9,0,6.1,4.6,12.7
2023-02-15 08:30:37,17.1,4.4,4.2,6.5,5.6,11.4
2023-02-15 09:01:38,17.3,4.8,99.9,6.7,6.1,10.7
2023-02-15 09:32:50,18.2,5.8,99.9,7.3,7.3,12.7
2023-02-15 10:04:38,18.7,6.7,99.9,9.1,8,11.8
2023-02-15 10:35:38,18.8,6.5,99.9,9.6,7.8,11.9
2023-02-15 11:06:37,19,7.8,99.9,10.7,8.8,12.3
2023-02-15 11:37:50,19.6,8,99.9,11.8,8.9,12.3
2023-02-15 12:09:49,20.2,9.9,99.9,13.1,9.9,13.1
2023-02-15 12:41:36,20.6,10.1,99.9,13.6,9.9,13.1
2023-02-15 13:12:37,20.1,9.1,99.9,11.8,9.6,12.7
2023-02-15 13:43:37,20.6,9.4,99.9,11.9,9.6,12.6
2023-02-15 14:14:36,20.8,9.8,99.9,12.7,9.9,12.9
2023-02-15 14:45:36,20.7,9.8,99.9,13.1,9.8,12.9
2023-02-15 15:16:36,19.6,8.4,99.9,10.8,9.1,12.9
2023-02-15 15:47:36,19.7,7.5,99.9,10.3,8.8,12.9
2023-02-15 16:18:35,18.9,7.6,99.9,10.3,8.1,12.1
2023-02-15 17:20:36,18.2,6.4,99.9,8.8,7.3,10.9
2023-02-15 17:51:36,18.1,5.4,99.9,8.5,7.3,11.4
2023-02-15 18:22:35,18.1,5.6,99.9,8,6.7,10.9
2023-02-15 18:53:34,17.9,5.8,99.9,9.4,7.3,12.7
2023-02-15 19:24:47,17.5,5.7,99.9,9.1,7.2,12.3
2023-02-15 19:56:35,18.2,5.1,99.9,9.3,7.5,12.7
2023-02-15 20:58:34,17.3,5.4,99.9,8.6,7,11.4
2023-02-15 21:29:35,17.3,4.6,99.9,8.4,6.7,11.8
2023-02-15 22:00:35,17.5,4.5,99.9,8.8,6.3,12.3
2023-02-15 22:31:33,17.1,4.9,99.9,8.6,6.5,11.6
2023-02-15 23:02:34,17.3,4.8,99.9,8.5,6.3,12.1
2023-02-15 23:33:34,17.5,4.1,99.9,8.1,6.3,11.4
2023-02-16 00:04:33,16.8,4.1,99.9,7.6,5.8,10.9
2023-02-16 00:35:34,16.6,4.3,99.9,8,6.7,12.1
2023-02-16 01:06:34,17.3,4.5,99.9,8,6.3,11.3
2023-02-16 01:37:33,17.4,4.6,99.9,8,6.3,11.3
